sentence_good,sentence_bad,field,linguistics_term,UID,pair_id,Group,config,trial_type
Craig's handymen were sure to flirt.,Craig's handymen were hard to flirt.,syntax_semantics,control_raising,tough_vs_raising_2,859,p1,tough_vs_raising_2,target
The known girl wasn't lost.,The knew girl wasn't lost.,morphology,irregular_forms,irregular_past_participle_adjectives,859,p1,irregular_past_participle_adjectives,target
Stacy isn't boasting about Russell.,Stacy aren't boasting about Russell.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,859,p1,regular_plural_subject_verb_agreement_1,target
The broken unicycle was orange.,The broke unicycle was orange.,morphology,irregular_forms,irregular_past_participle_adjectives,513,p1,irregular_past_participle_adjectives,target
Elizabeth explores all restaurants.,Elizabeth explore all restaurants.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,513,p1,regular_plural_subject_verb_agreement_1,target
Theresa's employee was certain to prod all children's friend to explain everything.,Theresa's employee was tough to prod all children's friend to explain everything.,syntax_semantics,control_raising,tough_vs_raising_2,513,p1,tough_vs_raising_2,target
Which schools should Stacey go to and Roger stun?,Which should Stacey go to schools and Roger stun?,syntax,island_effects,coordinate_structure_constraint_complex_left_branch,513,p1,coordinate_structure_constraint_complex_left_branch,target
There proved to be a lady proposing to irritate Tina.,There neglected to be a lady proposing to irritate Tina.,syntax_semantics,control_raising,existential_there_subject_raising,513,p1,existential_there_subject_raising,target
Christine praises every movie.,Christine praise every movie.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,626,p1,regular_plural_subject_verb_agreement_1,target
The broken mirrors were purple.,The broke mirrors were purple.,morphology,irregular_forms,irregular_past_participle_adjectives,626,p1,irregular_past_participle_adjectives,target
Which movie theaters had every teacher passed and Mitchell noticed?,Which had every teacher passed movie theaters and Mitchell noticed?,syntax,island_effects,coordinate_structure_constraint_complex_left_branch,626,p1,coordinate_structure_constraint_complex_left_branch,target
There looked to be a photograph vanishing.,There proposed to be a photograph vanishing.,syntax_semantics,control_raising,existential_there_subject_raising,626,p1,existential_there_subject_raising,target
Carol is certain to conceal Sandra.,Carol is pleasant to conceal Sandra.,syntax_semantics,control_raising,tough_vs_raising_2,626,p1,tough_vs_raising_2,target
The known woman is serious.,The knew woman is serious.,morphology,irregular_forms,irregular_past_participle_adjectives,678,p1,irregular_past_participle_adjectives,target
Martin isn't bound to slump over.,Martin isn't fun to slump over.,syntax_semantics,control_raising,tough_vs_raising_2,678,p1,tough_vs_raising_2,target
Which pedestrians has Tiffany alarmed and Chad listened to?,Which has Tiffany alarmed pedestrians and Chad listened to?,syntax,island_effects,coordinate_structure_constraint_complex_left_branch,678,p1,coordinate_structure_constraint_complex_left_branch,target
There are apt to be a lot of fathers of Michael discovering what shrink.,There are unable to be a lot of fathers of Michael discovering what shrink.,syntax_semantics,control_raising,existential_there_subject_raising,678,p1,existential_there_subject_raising,target
All customers conceal most students.,All customers conceals most students.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,678,p1,regular_plural_subject_verb_agreement_1,target
The known waitresses weren't clever.,The knew waitresses weren't clever.,morphology,irregular_forms,irregular_past_participle_adjectives,411,p1,irregular_past_participle_adjectives,target
Those banks describe Eric.,Those banks describes Eric.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,411,p1,regular_plural_subject_verb_agreement_1,target
Travis isn't about to chuckle.,Travis isn't easy to chuckle.,syntax_semantics,control_raising,tough_vs_raising_2,411,p1,tough_vs_raising_2,target
There isn't soon to be a cashier donating.,There isn't willing to be a cashier donating.,syntax_semantics,control_raising,existential_there_subject_raising,411,p1,existential_there_subject_raising,target
Which chairs did Carlos like and every actress break?,Which did Carlos like chairs and every actress break?,syntax,island_effects,coordinate_structure_constraint_complex_left_branch,411,p1,coordinate_structure_constraint_complex_left_branch,target
There is soon to be an eggplant upsetting Monica.,There is happy to be an eggplant upsetting Monica.,syntax_semantics,control_raising,existential_there_subject_raising,660,p1,existential_there_subject_raising,target
The taken glaciers aren't rough.,The took glaciers aren't rough.,morphology,irregular_forms,irregular_past_participle_adjectives,660,p1,irregular_past_participle_adjectives,target
Which offspring is Edward working with and all gates impressing?,Which is Edward working with offspring and all gates impressing?,syntax,island_effects,coordinate_structure_constraint_complex_left_branch,660,p1,coordinate_structure_constraint_complex_left_branch,target
Victoria is wearing all scarves.,Victoria were wearing all scarves.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,660,p1,regular_plural_subject_verb_agreement_1,target
Carl's father is sure to observe Vincent.,Carl's father is boring to observe Vincent.,syntax_semantics,control_raising,tough_vs_raising_2,660,p1,tough_vs_raising_2,target
There are soon to be no pies vanishing.,There are unhappy to be no pies vanishing.,syntax_semantics,control_raising,existential_there_subject_raising,740,p1,existential_there_subject_raising,target
What children has Laura remembered and Marcus aggravated?,What has Laura remembered children and Marcus aggravated?,syntax,island_effects,coordinate_structure_constraint_complex_left_branch,740,p1,coordinate_structure_constraint_complex_left_branch,target
That guy wasn't noticing Samuel.,That guy aren't noticing Samuel.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,740,p1,regular_plural_subject_verb_agreement_1,target
Christine's partner was bound to annoy the museum.,Christine's partner was pleasant to annoy the museum.,syntax_semantics,control_raising,tough_vs_raising_2,740,p1,tough_vs_raising_2,target
The known dancers weren't unemployed.,The knew dancers weren't unemployed.,morphology,irregular_forms,irregular_past_participle_adjectives,740,p1,irregular_past_participle_adjectives,target
Keith was apt to find out who is getting a job.,Keith was tough to find out who is getting a job.,syntax_semantics,control_raising,tough_vs_raising_2,737,p1,tough_vs_raising_2,target
The forgotten movies were important.,The forgot movies were important.,morphology,irregular_forms,irregular_past_participle_adjectives,737,p1,irregular_past_participle_adjectives,target
Who haven't a lot of waitresses who can't forget Cynthia's French teachers shocked?,Who a lot haven't teachers Cynthia's who of French forget waitresses can't shocked?,syntax,island_effects,complex_NP_island,883,p1,complex_NP_island,filler
Anne won't drive to this small museum.,Anne this to won't drive small museum.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_2,883,p1,determiner_noun_agreement_with_adj_2,filler
Most students noticed this dish that those waitresses break.,Most waitresses this that dish those noticed students break.,syntax,filler_gap_dependency,wh_questions_object_gap,883,p1,wh_questions_object_gap,filler
This actor might clean at least four rugs.,This four least actor at clean might rugs.,semantics,quantifiers,superlative_quantifiers_2,883,p1,superlative_quantifiers_2,filler
There hadn't appeared to be a picture irritating Angela.,There hadn't intended to be a picture irritating Angela.,syntax_semantics,control_raising,existential_there_subject_raising,737,p1,existential_there_subject_raising,target
All waiters weren't arguing about Dana.,All waiters wasn't arguing about Dana.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,737,p1,regular_plural_subject_verb_agreement_1,target
What alumni has Scott impressed and Stephen discussed?,What has Scott impressed alumni and Stephen discussed?,syntax,island_effects,coordinate_structure_constraint_complex_left_branch,737,p1,coordinate_structure_constraint_complex_left_branch,target
A cashier was passing this black movie theater.,A this was passing cashier movie black theater.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,883,p1,determiner_noun_agreement_with_adjective_1,filler
Some adult is discovering this book that Jason discovered.,Some is Jason discovering that adult book this discovered.,syntax,filler_gap_dependency,wh_questions_object_gap,521,p1,wh_questions_object_gap,filler
Kristin leaves Monica.,Kristin leave Monica.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,521,p1,regular_plural_subject_verb_agreement_1,target
Which muffins is Sandra finding and Spain taking?,Which is Sandra finding muffins and Spain taking?,syntax,island_effects,coordinate_structure_constraint_complex_left_branch,521,p1,coordinate_structure_constraint_complex_left_branch,target
The box stunned that important school.,The stunned important box that school.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,521,p1,determiner_noun_agreement_with_adjective_1,filler
Some offspring is likely to admire broccoli.,Some offspring is unpleasant to admire broccoli.,syntax_semantics,control_raising,tough_vs_raising_2,521,p1,tough_vs_raising_2,target
What would that man that hadn't concealed Linda respect?,What man hadn't concealed Linda would that that respect?,syntax,island_effects,complex_NP_island,521,p1,complex_NP_island,filler
